user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date,expense_to_income_ratio,emi_to_income_ratio,cash_buffer_months,financial_obligation_ratio
U10427,50,Female,Bachelor,Employed,Engineer,2611.86,1328.68,79221.28,No,,0.0,0,0.0,0.0,0.0,829,30.331365387118755,Europe,30-09-2021,0.508710267778518,0.0,59.624047927266155,0.508710267778518
U10428,65,Male,Bachelor,Employed,Manager,5247.7,1752.98,462191.67,Yes,Home,370358.36,120,5270.84,11.8,1.0,697,88.07509385063933,Europe,13-12-2022,0.3340472969110277,1.004409550850849,263.6605494643407,1.3384568477618766
U10429,27,Female,Bachelor,Unemployed,Accountant,6124.49,3418.52,141210.03,Yes,Education,490287.96,300,7852.98,19.05,1.28,490,23.05661859191541,Africa,29-12-2024,0.558172190664039,1.2822259486095986,41.30735815499105,1.8403981392736375
U10430,30,Male,Bachelor,Student,Accountant,3652.65,1399.89,240324.18,Yes,Home,120087.86,36,4412.88,19.18,1.21,837,65.79447250626258,Other,26-10-2023,0.38325325448646874,1.2081310829124061,171.67361721278098,1.591384337398875
U10431,22,Female,Bachelor,Employed,Salesperson,4510.33,2252.01,55761.36,No,,0.0,0,0.0,0.0,0.0,530,12.363033303549852,Europe,05-08-2022,0.499300494642299,0.0,24.760707101655854,0.499300494642299
U10432,23,Male,Master,Self-employed,Doctor,3362.79,1722.43,128701.54,Yes,Home,393783.48,60,10976.86,22.45,3.26,705,38.27225012563972,Asia,11-10-2024,0.5122026650489624,3.2642121571671145,74.72091173516485,3.776414822216077
U10433,63,Male,High School,Student,Driver,6705.07,4443.76,736056.54,No,,0.0,0,0.0,0.0,0.0,848,109.77611568559315,Europe,24-08-2021,0.6627462502255757,0.0,165.63822978738725,0.6627462502255757
U10434,48,Female,Master,Employed,Teacher,3224.96,1368.45,54833.51,No,,0.0,0,0.0,0.0,0.0,580,17.00284964774757,Asia,23-10-2022,0.4243308444135741,0.0,40.069794292813036,0.4243308444135741
U10435,53,Male,Master,Self-employed,Manager,6604.33,3331.37,752004.92,No,,0.0,0,0.0,0.0,0.0,363,113.86543676648503,North America,28-02-2025,0.5044220988351581,0.0,225.73443358137945,0.5044220988351581
U10436,31,Female,Master,Self-employed,Driver,2680.16,2024.38,122490.77,Yes,Home,472718.16,120,11806.95,28.11,4.41,417,45.702782669691366,Africa,30-07-2023,0.7553205778759478,4.405315354307206,60.50779497920351,5.160635932183154
U10437,50,Male,Bachelor,Employed,Driver,5020.73,1939.2,125459.11,No,,0.0,0,0.0,0.0,0.0,418,24.988220836412236,Africa,17-07-2023,0.3862386545382843,0.0,64.69632322607261,0.3862386545382843
U10438,27,Female,Bachelor,Self-employed,Manager,4658.21,2703.77,451205.81,Yes,Car,326910.78,360,5675.44,20.79,1.22,663,96.86248795138046,Europe,28-05-2023,0.5804311098039805,1.2183735812683412,166.8802486897924,1.7988046910723217
U10439,36,Other,High School,Employed,Driver,4272.5,1793.62,251641.93,Yes,Home,286735.94,180,3717.03,13.47,0.87,346,58.898052662375655,Africa,21-03-2025,0.4198057343475717,0.8699894675248684,140.2983519363076,1.28979520187244
U10440,53,Male,Bachelor,Employed,Teacher,1998.65,735.01,12654.61,No,,0.0,0,0.0,0.0,0.0,696,6.331578815700598,Other,24-12-2023,0.36775323343256694,0.0,17.216922218745324,0.36775323343256694
U10441,53,Female,Bachelor,Employed,Engineer,4695.58,2053.9,184867.31,No,,0.0,0,0.0,0.0,0.0,703,39.37049523168597,Europe,03-08-2021,0.43741135280412646,0.0,90.00794099031111,0.43741135280412646
U10442,18,Female,Bachelor,Self-employed,Salesperson,6320.34,4651.52,408224.51,Yes,Home,224901.38,360,3872.96,20.62,0.61,510,64.58901103421651,Africa,22-04-2025,0.7359604071932839,0.6127771607223662,87.76152956452944,1.34873756791565
U10443,64,Male,Master,Employed,Manager,4775.53,4013.52,441285.01,Yes,Home,31254.73,12,2852.95,17.16,0.6,629,92.40545237910767,North America,31-05-2025,0.8404344648656799,0.5974101303939039,109.94962277502043,1.4378445952595837
U10444,44,Male,PhD,Employed,Accountant,3502.17,3060.55,129884.52,Yes,Home,467205.05,240,5877.78,14.2,1.68,658,37.08686899836387,Asia,18-08-2021,0.8739010384989878,1.6783251526910457,42.43829377072748,2.5522261911900337
U10445,29,Female,Master,Unemployed,Teacher,2458.18,1075.51,136370.37,No,,0.0,0,0.0,0.0,0.0,364,55.47615308887063,Africa,21-10-2023,0.43752288278319734,0.0,126.79600375635745,0.43752288278319734
U10446,43,Male,PhD,Employed,Manager,1678.61,665.71,144581.72,Yes,Business,442590.22,240,6596.46,17.31,3.93,391,86.13181143922651,Africa,05-04-2022,0.3965840784935155,3.9297156575976553,217.18423938351535,4.326299736091171
U10447,32,Female,High School,Student,Engineer,5599.42,3751.87,222447.49,No,,0.0,0,0.0,0.0,0.0,427,39.72688064120926,North America,23-12-2021,0.6700461833547046,0.0,59.28976483726782,0.6700461833547046
U10448,59,Male,Bachelor,Employed,Manager,7950.64,5698.6,282299.02,No,,0.0,0,0.0,0.0,0.0,591,35.506452310757375,North America,06-01-2025,0.7167473310324703,0.0,49.53831116414558,0.7167473310324703
U10449,60,Female,Bachelor,Employed,Unemployed,4791.35,2878.0,341582.47,Yes,Education,459188.81,12,43471.84,24.23,9.07,650,71.29148778527971,Asia,23-04-2023,0.6006657831300155,9.072983605873082,118.68744614315496,9.673649389003097
U10450,53,Male,Master,Employed,Teacher,4347.9,2826.77,180409.11,No,,0.0,0,0.0,0.0,0.0,419,41.49338991237149,Asia,27-06-2025,0.6501460475171923,0.0,63.82164449176975,0.6501460475171923
U10451,44,Male,High School,Employed,Accountant,1627.61,1043.55,27029.33,No,,0.0,0,0.0,0.0,0.0,830,16.606760833369176,Asia,17-07-2022,0.6411548221011176,0.0,25.90132720042164,0.6411548221011176
U10452,44,Female,Bachelor,Employed,Manager,3461.55,1499.04,131247.87,No,,0.0,0,0.0,0.0,0.0,532,37.91592494691684,North America,29-03-2023,0.43305455648481167,0.0,87.55461495357028,0.43305455648481167
U10453,67,Male,High School,Student,Student,1987.34,1719.83,187918.67,No,,0.0,0,0.0,0.0,0.0,783,94.55788642104523,Other,08-11-2021,0.8653929372930651,0.0,109.26584022839468,0.8653929372930651
U10454,37,Male,High School,Employed,Manager,3654.08,2114.22,95635.93,No,,0.0,0,0.0,0.0,0.0,535,26.17236896838602,Africa,18-02-2025,0.5785916017164374,0.0,45.234616075905066,0.5785916017164374
U10455,32,Female,Master,Employed,Manager,5603.64,4272.38,104120.2,Yes,Education,370789.39,12,33912.85,17.54,6.05,345,18.58081532718019,Europe,28-09-2023,0.7624294208764303,6.051932315423546,24.37053820118997,6.8143617362999755
U10456,68,Female,Bachelor,Employed,Engineer,4111.12,1522.68,487115.56,No,,0.0,0,0.0,0.0,0.0,654,118.48731245986495,Other,06-07-2024,0.3703808207982253,0.0,319.90671710405337,0.3703808207982253
U10457,69,Other,Bachelor,Self-employed,Teacher,2956.9,1320.52,145768.02,Yes,Car,467005.24,24,26020.32,29.62,8.8,780,49.29758192701816,Other,13-04-2023,0.44658933342351786,8.799864723189827,110.38683245994002,9.246454056613345
U10458,18,Female,Master,Self-employed,Student,7057.54,3577.33,58140.93,No,,0.0,0,0.0,0.0,0.0,526,8.2381297165868,Other,05-04-2022,0.5068805844529397,0.0,16.2526045961653,0.5068805844529397
U10459,20,Male,Master,Unemployed,Unemployed,2431.25,1879.83,54695.48,No,,0.0,0,0.0,0.0,0.0,763,22.496855526992288,North America,28-05-2024,0.7731948586118251,0.0,29.095971444226343,0.7731948586118251
U10460,63,Male,Bachelor,Employed,Salesperson,6160.21,4916.55,551441.88,No,,0.0,0,0.0,0.0,0.0,559,89.51673400744455,North America,03-11-2021,0.7981140253335519,0.0,112.16033194007993,0.7981140253335519
U10461,24,Male,Master,Employed,Accountant,500.0,297.32,4892.64,Yes,Home,272336.44,12,23563.13,6.99,47.13,709,9.78528,North America,28-12-2023,0.59464,47.12626,16.455805193057987,47.7209
U10462,44,Female,Bachelor,Employed,Manager,2746.11,1414.49,202190.38,No,,0.0,0,0.0,0.0,0.0,646,73.62792459151308,Asia,27-04-2024,0.5150886162608198,0.0,142.9422477359331,0.5150886162608198
U10463,23,Male,High School,Unemployed,Driver,9262.35,4355.27,108102.47,Yes,Car,209329.03,120,4812.36,25.34,0.52,746,11.671170923145853,Europe,15-10-2023,0.470212203166583,0.5195614503878605,24.821071942726856,0.9897736535544436
U10464,28,Female,Bachelor,Employed,Driver,2123.7,1810.44,96301.99,No,,0.0,0,0.0,0.0,0.0,748,45.3463248104723,Europe,19-10-2024,0.8524932900127138,0.0,53.19258854201189,0.8524932900127138
U10465,45,Female,High School,Unemployed,Doctor,8211.09,2584.83,481309.77,No,,0.0,0,0.0,0.0,0.0,823,58.61703744569844,Africa,20-09-2022,0.3147974264074562,0.0,186.2055802509256,0.3147974264074562
U10466,64,Male,Bachelor,Employed,Driver,3028.44,1710.88,73098.28,Yes,Business,158247.33,300,2009.71,14.86,0.66,369,24.137271994822417,Asia,05-11-2024,0.5649377237125385,0.6636122888351759,42.72554474890115,1.2285500125477145
U10467,54,Female,Master,Employed,Manager,7161.03,4249.51,117713.19,No,,0.0,0,0.0,0.0,0.0,685,16.43802497685389,Africa,28-08-2021,0.5934216167227341,0.0,27.700414871361637,0.5934216167227341
U10468,66,Female,Other,Student,Manager,2660.73,2097.04,117344.55,No,,0.0,0,0.0,0.0,0.0,837,44.10238919394302,Africa,30-09-2024,0.7881446069311805,0.0,55.95723019112654,0.7881446069311805
U10469,19,Male,Master,Employed,Unemployed,6998.33,6129.94,220727.03,No,,0.0,0,0.0,0.0,0.0,379,31.53995738983443,Europe,14-05-2023,0.8759146825028257,0.0,36.00802454836426,0.8759146825028257
U10470,61,Female,Other,Student,Student,5404.86,3221.01,454115.1,Yes,Education,83189.29,36,2446.47,3.74,0.45,670,84.01977109490348,Other,24-07-2024,0.595946981050388,0.45264262164052355,140.98531206050274,1.0485896026909114
U10471,29,Female,Bachelor,Employed,Student,3332.76,1997.95,143883.0,No,,0.0,0,0.0,0.0,0.0,649,43.17232564001008,Asia,10-07-2023,0.5994881119552563,0.0,72.01531569859105,0.5994881119552563
U10472,59,Male,Master,Employed,Unemployed,4724.02,3293.77,530770.89,No,,0.0,0,0.0,0.0,0.0,778,112.35576691038564,Other,25-12-2021,0.6972387923844522,0.0,161.14388375630358,0.6972387923844522
U10473,23,Male,Bachelor,Student,Manager,3334.4,1580.62,334736.35,Yes,Education,207382.61,24,9178.25,5.86,2.75,454,100.38878059021113,Other,07-06-2025,0.4740343090211132,2.752594169865643,211.77534764839115,3.226628478886756
U10474,58,Male,PhD,Employed,Salesperson,3189.95,2853.61,136654.87,Yes,Business,162946.8,240,2809.16,20.32,0.88,773,42.839188702017275,North America,11-08-2023,0.8945626106992274,0.8806282230128999,47.88841852951174,1.7751908337121274
U10475,64,Male,Other,Employed,Driver,5402.94,3924.09,608616.16,Yes,Home,357107.42,24,15766.14,5.62,2.92,795,112.64536715195803,Asia,19-06-2025,0.7262879099157127,2.9180668302812913,155.09740092607458,3.644354740197004
U10476,48,Male,Bachelor,Self-employed,Teacher,894.98,353.59,49076.75,Yes,Home,83586.21,180,653.62,4.83,0.73,521,54.83558291805404,Asia,22-09-2021,0.395081454334175,0.73031799593287,138.79563901694053,1.125399450267045
U10477,31,Male,Master,Employed,Engineer,1945.85,640.91,116227.47,No,,0.0,0,0.0,0.0,0.0,546,59.730950484364165,Other,17-05-2022,0.32937276768507334,0.0,181.34756830132156,0.32937276768507334
U10478,48,Other,Bachelor,Employed,Manager,5147.84,4270.69,500631.43,No,,0.0,0,0.0,0.0,0.0,551,97.25077508236464,Asia,17-04-2024,0.8296081463293341,0.0,117.22495193985048,0.8296081463293341
U10479,58,Other,High School,Employed,Student,7455.76,2581.08,527991.25,Yes,Education,454929.18,24,22103.41,15.21,2.96,393,70.81655659516937,North America,07-02-2022,0.3461860360312027,2.964608571091344,204.56214065429975,3.3107946071225465
U10480,68,Female,Bachelor,Employed,Unemployed,4200.28,3206.55,337593.76,No,,0.0,0,0.0,0.0,0.0,523,80.37410839277382,Asia,14-03-2023,0.7634133914881865,0.0,105.28254978091718,0.7634133914881865
U10481,29,Female,High School,Self-employed,Accountant,1315.83,685.15,150987.88,No,,0.0,0,0.0,0.0,0.0,586,114.7472545845588,Africa,14-08-2024,0.5206979625027549,0.0,220.37200613004453,0.5206979625027549
U10482,29,Female,Bachelor,Employed,Doctor,1180.37,1001.94,57823.06,No,,0.0,0,0.0,0.0,0.0,403,48.98723281682862,Africa,24-11-2023,0.8488355346205004,0.0,57.71110046509771,0.8488355346205004
U10483,67,Male,Bachelor,Self-employed,Accountant,3805.12,3320.01,348904.46,No,,0.0,0,0.0,0.0,0.0,688,91.69341834160291,Europe,13-11-2022,0.8725112480026912,0.0,105.09138827895097,0.8725112480026912
U10484,55,Male,Bachelor,Employed,Accountant,3099.53,1618.55,345277.51,Yes,Home,2958.8,120,62.72,22.77,0.02,799,111.39673111729843,Asia,01-04-2023,0.5221920742822298,0.020235326001038865,213.32520465849063,0.5424274002832687
U10485,47,Male,Bachelor,Self-employed,Unemployed,7208.32,2282.69,789719.5,No,,0.0,0,0.0,0.0,0.0,427,109.55666507591228,North America,04-08-2023,0.3166743429814437,0.0,345.96002961418327,0.3166743429814437
U10486,60,Female,Bachelor,Employed,Teacher,6188.08,1961.42,130224.87,No,,0.0,0,0.0,0.0,0.0,508,21.044470982922004,Africa,20-06-2023,0.3169674600199093,0.0,66.39315903783992,0.3169674600199093
U10487,23,Male,High School,Self-employed,Student,4922.67,1623.58,361721.03,No,,0.0,0,0.0,0.0,0.0,474,73.48065785437578,Europe,14-11-2022,0.32981694893218516,0.0,222.7922430677885,0.32981694893218516
U10488,38,Male,High School,Self-employed,Teacher,4146.28,2320.32,100880.93,Yes,Home,94634.51,36,2928.97,7.16,0.71,489,24.3304673104566,North America,04-09-2024,0.5596148837029821,0.7064091185351689,43.4771626327403,1.2660240022381508
U10489,27,Female,Bachelor,Self-employed,Manager,4493.99,1446.6,336390.77,No,,0.0,0,0.0,0.0,0.0,717,74.85347541939346,North America,22-04-2024,0.3218965774289662,0.0,232.5388981059035,0.3218965774289662
U10490,22,Male,Master,Employed,Unemployed,1688.49,823.62,45977.88,Yes,Business,378423.6,12,35065.95,20.06,20.77,475,27.23017607448075,Other,04-04-2025,0.4877849439439973,20.767638540944866,55.82414220150069,21.255423484888865
U10491,34,Female,Other,Student,Engineer,3977.35,2479.41,426591.31,No,,0.0,0,0.0,0.0,0.0,491,107.25515984260878,Europe,27-12-2021,0.6233824028561731,0.0,172.05355709624467,0.6233824028561731
U10492,47,Male,Bachelor,Student,Accountant,4759.01,3869.37,521199.89,No,,0.0,0,0.0,0.0,0.0,730,109.51855322850761,Asia,28-05-2022,0.8130619603657062,0.0,134.69890188842112,0.8130619603657062
U10493,27,Female,PhD,Employed,Teacher,2409.82,1152.92,182931.69,No,,0.0,0,0.0,0.0,0.0,791,75.91093525657517,Europe,21-09-2023,0.4784257745391772,0.0,158.66815563959338,0.4784257745391772
U10494,41,Male,Master,Employed,Unemployed,3481.8,2222.89,215763.05,Yes,Car,61390.12,36,1805.12,3.73,0.52,719,61.968823596990056,Other,27-05-2025,0.6384312711815727,0.5184444827388132,97.0642047064857,1.1568757539203858
U10495,60,Female,High School,Employed,Driver,4075.82,2878.91,35075.82,No,,0.0,0,0.0,0.0,0.0,505,8.60583146458872,Asia,31-01-2024,0.7063388471522294,0.0,12.18371536449559,0.7063388471522294
U10496,41,Male,Bachelor,Employed,Engineer,3647.46,1358.11,309644.22,Yes,Home,160632.58,180,3730.64,27.39,1.02,496,84.89310917734532,Europe,19-07-2025,0.3723440421553629,1.022804910814649,227.99642149752228,1.395148952970012
U10497,19,Male,Master,Employed,Manager,6694.14,4573.81,635258.28,No,,0.0,0,0.0,0.0,0.0,782,94.8976687072574,North America,16-09-2021,0.6832558028365108,0.0,138.89039553457621,0.6832558028365108
U10498,60,Male,Master,Employed,Unemployed,6124.62,4623.05,696403.95,No,,0.0,0,0.0,0.0,0.0,569,113.7056584735053,North America,19-04-2022,0.7548305037700298,0.0,150.63733898616712,0.7548305037700298
U10499,46,Male,PhD,Self-employed,Engineer,5232.89,2473.73,37738.76,Yes,Education,172696.09,360,2087.3,14.3,0.4,789,7.211838964702105,Africa,12-02-2022,0.4727273074725438,0.3988809243076006,15.25581207326588,0.8716082317801445
U10500,57,Male,PhD,Student,Unemployed,4988.37,1542.31,446173.68,No,,0.0,0,0.0,0.0,0.0,364,89.4427799060615,Asia,04-09-2022,0.30918115536738455,0.0,289.2892349787008,0.30918115536738455
U10501,61,Male,Master,Unemployed,Accountant,3485.4,1473.24,375978.15,No,,0.0,0,0.0,0.0,0.0,674,107.87231020829748,Other,01-05-2022,0.42268893096918575,0.0,255.20495642257882,0.42268893096918575
U10502,25,Female,High School,Student,Teacher,6091.49,2245.15,522906.45,No,,0.0,0,0.0,0.0,0.0,785,85.84212565398614,Europe,12-02-2023,0.36857156459257095,0.0,232.90490613099348,0.36857156459257095
U10503,23,Female,Master,Employed,Teacher,762.83,339.37,87879.59,Yes,Car,280197.05,120,6825.95,27.26,8.95,510,115.2020633692959,Asia,14-09-2024,0.44488287036430135,8.948192913230994,258.9491999882134,9.393075783595295
U10504,30,Male,Bachelor,Employed,Unemployed,4162.71,1283.42,333307.9,No,,0.0,0,0.0,0.0,0.0,673,80.06993040591345,North America,21-07-2025,0.3083135745704121,0.0,259.7029031805644,0.3083135745704121
U10505,67,Male,Bachelor,Employed,Doctor,2851.32,1182.0,171773.22,Yes,Education,343895.53,36,10924.59,8.93,3.83,391,60.24340305542696,Europe,03-11-2024,0.4145448423887883,3.831414923614326,145.32421319796956,4.245959766003114
U10506,57,Female,Bachelor,Employed,Manager,5966.1,2211.29,538507.81,No,,0.0,0,0.0,0.0,0.0,663,90.26127788672667,North America,31-01-2022,0.37064246325069977,0.0,243.52654332991153,0.37064246325069977
U10507,69,Female,Bachelor,Employed,Doctor,1731.05,1038.7,54125.75,No,,0.0,0,0.0,0.0,0.0,304,31.26758325871581,Europe,22-10-2022,0.600040437884521,0.0,52.10912679310677,0.600040437884521
U10508,28,Female,Bachelor,Employed,Salesperson,4796.68,2437.48,319332.03,Yes,Car,405350.15,240,4850.41,13.35,1.01,442,66.57355295746224,Europe,25-08-2021,0.5081598105356204,1.0112014977025776,131.00908725404926,1.5193613082381978
U10509,21,Female,Master,Employed,Student,5717.54,4827.31,173214.48,No,,0.0,0,0.0,0.0,0.0,492,30.29528083756301,Asia,18-05-2023,0.8442984220486434,0.0,35.88219525988594,0.8442984220486434
U10510,69,Female,Master,Self-employed,Accountant,5002.58,3470.62,14292.22,No,,0.0,0,0.0,0.0,0.0,521,2.856969803581352,Asia,10-10-2022,0.6937660167353645,0.0,4.1180595974206335,0.6937660167353645
U10511,59,Male,Master,Employed,Accountant,5871.72,4557.68,610298.84,No,,0.0,0,0.0,0.0,0.0,836,103.93868236223797,Asia,28-08-2024,0.7762086748005695,0.0,133.90559231889907,0.7762086748005695
U10512,20,Male,Bachelor,Employed,Salesperson,2943.11,1261.92,351129.47,Yes,Education,291615.4,360,1392.22,4.0,0.47,313,119.30558830624746,Africa,04-01-2022,0.42877092599325206,0.4730438209920798,278.25018226195,0.9018147469853319
U10513,25,Female,Bachelor,Unemployed,Accountant,4914.03,3022.87,196073.09,No,,0.0,0,0.0,0.0,0.0,570,39.90067012207903,Asia,02-09-2024,0.6151509046546317,0.0,64.86322269895828,0.6151509046546317
U10514,18,Female,Bachelor,Self-employed,Student,4877.43,1580.91,188139.05,Yes,Education,316441.53,300,2396.41,7.78,0.49,662,38.57339828557252,Other,01-11-2022,0.32412766559438067,0.49132637475063706,119.00680620655191,0.8154540403450177
U10515,59,Male,Master,Student,Salesperson,3836.73,2178.64,206440.47,Yes,Business,87638.29,12,7803.38,12.41,2.03,669,53.80635853969396,North America,18-07-2023,0.5678377159716738,2.0338621690866963,94.7565774978886,2.60169988505837
U10516,36,Male,High School,Employed,Driver,1755.23,1110.29,46628.96,No,,0.0,0,0.0,0.0,0.0,710,26.565726429015,Europe,22-03-2024,0.6325609749149684,0.0,41.99709985679417,0.6325609749149684
U10517,19,Male,Master,Employed,Accountant,3918.65,3236.75,415245.62,No,,0.0,0,0.0,0.0,0.0,838,105.96649866663263,North America,10-12-2021,0.8259859900731119,0.0,128.2909152699467,0.8259859900731119
U10518,42,Male,Master,Student,Salesperson,2992.96,2067.64,60712.79,No,,0.0,0,0.0,0.0,0.0,689,20.28519926761467,Other,20-09-2023,0.690834491606971,0.0,29.363327271672052,0.690834491606971
U10519,59,Female,Master,Unemployed,Driver,3837.93,2094.35,224041.37,No,,0.0,0,0.0,0.0,0.0,536,58.37557485415315,Other,22-06-2024,0.5456978110596077,0.0,106.97417814596415,0.5456978110596077
U10520,62,Male,High School,Self-employed,Salesperson,2648.82,1491.69,250690.98,Yes,Car,131786.31,24,6843.34,22.1,2.58,438,94.64251251500669,Europe,19-11-2022,0.5631526491041293,2.583542860594529,168.05836333286408,3.146695509698658
U10521,41,Male,Master,Employed,Engineer,5742.52,4238.15,233815.74,No,,0.0,0,0.0,0.0,0.0,302,40.71657390831899,Africa,06-12-2023,0.7380296455214782,0.0,55.16929320576195,0.7380296455214782
U10522,57,Other,High School,Self-employed,Engineer,5405.97,3741.56,208513.03,Yes,Business,236494.5,120,6206.49,29.84,1.15,740,38.570881821393755,Other,17-07-2022,0.6921163084515822,1.1480807329674414,55.72890184842686,1.8401970414190236
U10523,23,Male,High School,Employed,Doctor,6191.72,4661.67,16714.07,No,,0.0,0,0.0,0.0,0.0,455,2.699422777515779,Other,23-07-2023,0.7528877274812168,0.0,3.585425394761963,0.7528877274812168
U10524,47,Female,Bachelor,Unemployed,Student,4135.83,1933.71,257689.56,No,,0.0,0,0.0,0.0,0.0,659,62.30661318284359,North America,04-01-2023,0.4675506488419495,0.0,133.2617403850629,0.4675506488419495
U10525,42,Male,Bachelor,Self-employed,Unemployed,2461.67,959.11,143916.62,No,,0.0,0,0.0,0.0,0.0,397,58.4630027582901,Africa,25-08-2021,0.3896176173085751,0.0,150.05225677972285,0.3896176173085751
U10526,67,Female,Bachelor,Employed,Manager,500.0,180.7,31583.86,Yes,Home,333966.91,24,18056.39,26.38,36.11,485,63.16772,Asia,10-07-2022,0.3614,36.11278,174.7861649142225,36.47418
U10527,19,Other,Master,Employed,Student,6242.04,3163.31,184007.18,Yes,Business,157988.74,360,999.64,6.51,0.16,300,29.47869286323061,Africa,20-10-2021,0.5067750286765225,0.16014636240716176,58.16918986757542,0.6669213910836842
U10528,47,Female,Bachelor,Employed,Student,4782.63,1474.11,64943.96,No,,0.0,0,0.0,0.0,0.0,825,13.579131147506706,Europe,16-04-2023,0.30822162701275235,0.0,44.05638656545305,0.30822162701275235
U10529,57,Female,Bachelor,Self-employed,Unemployed,6286.81,5515.92,618062.1,No,,0.0,0,0.0,0.0,0.0,396,98.31092398211493,Africa,26-08-2023,0.8773797840240122,0.0,112.05059174172213,0.8773797840240122
U10530,29,Female,Bachelor,Employed,Doctor,756.63,311.27,17861.9,No,,0.0,0,0.0,0.0,0.0,559,23.607179202516424,Africa,10-02-2025,0.4113899792500958,0.0,57.383943200436924,0.4113899792500958
U10531,33,Female,Master,Employed,Teacher,1628.18,752.5,57451.03,Yes,Business,154828.16,180,2520.17,18.24,1.55,780,35.28542912945743,Asia,19-03-2023,0.462172487071454,1.5478448328808854,76.34688372093024,2.0100173199523392
U10532,21,Male,High School,Self-employed,Driver,1526.34,1031.3,129552.79,No,,0.0,0,0.0,0.0,0.0,741,84.878067796166,Other,09-06-2022,0.6756685928430101,0.0,125.62085717056142,0.6756685928430101
U10533,58,Female,Bachelor,Self-employed,Unemployed,1827.02,1588.83,158307.19,No,,0.0,0,0.0,0.0,0.0,498,86.64775973990433,Europe,03-07-2023,0.869629232301781,0.0,99.63758866587364,0.869629232301781
U10534,23,Female,Bachelor,Employed,Driver,3271.96,1832.03,174882.36,No,,0.0,0,0.0,0.0,0.0,596,53.448807442633765,Other,07-06-2023,0.5599182141590973,0.0,95.45824031265863,0.5599182141590973
U10535,19,Male,High School,Employed,Manager,6640.45,3235.47,444287.86,No,,0.0,0,0.0,0.0,0.0,430,66.90628797747141,Other,27-11-2021,0.4872365577634046,0.0,137.31787344651627,0.4872365577634046
U10536,48,Female,Master,Self-employed,Student,1088.56,697.73,58590.38,Yes,Home,66670.2,24,2930.29,5.18,2.69,809,53.82374880576174,Europe,17-03-2022,0.6409660468876314,2.691895715440582,83.97285482923193,3.3328617623282137
U10537,49,Female,Master,Employed,Manager,2564.82,1117.53,219233.92,No,,0.0,0,0.0,0.0,0.0,396,85.477312248033,Other,02-05-2025,0.43571478700259664,0.0,196.17721224486147,0.43571478700259664
U10538,27,Female,Bachelor,Employed,Manager,3124.63,954.17,210876.08,No,,0.0,0,0.0,0.0,0.0,361,67.48833621900832,Europe,14-01-2025,0.30537055587381545,0.0,221.00472662104238,0.30537055587381545
U10539,60,Male,Master,Employed,Driver,7173.33,5914.87,308222.89,Yes,Business,375521.19,12,34147.82,16.43,4.76,568,42.967894966493944,North America,25-01-2022,0.824564044871768,4.76038604107158,52.109833352212306,5.5849500859433485
U10540,60,Male,High School,Employed,Driver,8572.37,3902.22,1003064.98,Yes,Car,179218.59,60,4373.5,16.16,0.51,412,117.01139591501533,Europe,27-01-2022,0.45520900287785054,0.5101856312781645,257.04982804659915,0.965394634156015
U10541,53,Other,Master,Self-employed,Doctor,3067.35,1650.98,358866.41,Yes,Business,317526.34,240,5111.55,18.86,1.67,798,116.99558576621513,Other,02-12-2021,0.5382431088724795,1.6664384566482469,217.3656918920883,2.2046815655207266
U10542,57,Male,Master,Employed,Student,1585.94,1072.33,51657.72,No,,0.0,0,0.0,0.0,0.0,751,32.57230412247626,North America,25-04-2025,0.6761478996683354,0.0,48.1733421614615,0.6761478996683354
U10543,19,Male,PhD,Employed,Doctor,3544.92,1879.53,129700.05,No,,0.0,0,0.0,0.0,0.0,497,36.5875816661589,Europe,09-02-2022,0.5302037845705968,0.0,69.00663995786181,0.5302037845705968
U10544,49,Male,High School,Student,Unemployed,2507.19,2074.41,170358.47,Yes,Education,27426.74,24,1426.51,22.27,0.57,636,67.94796963931732,North America,02-07-2025,0.8273844423438191,0.568967649041357,82.12381833870836,1.3963520913851761
U10545,42,Female,Master,Employed,Engineer,1834.28,1614.92,21224.3,Yes,Business,171362.75,240,4233.55,29.56,2.31,627,11.570916108772924,Asia,30-04-2025,0.8804108424013782,2.3080173146956846,13.142632452381541,3.188428157097063
U10546,21,Male,Bachelor,Employed,Salesperson,7081.54,5565.57,241420.54,Yes,Car,216299.56,120,2527.06,7.14,0.36,819,34.09153093818576,Other,12-03-2025,0.7859265075110781,0.3568517582333786,43.37750490964987,1.1427782657444565
U10547,45,Female,High School,Employed,Doctor,5107.27,3198.42,503503.72,Yes,Education,295525.28,12,25751.03,8.32,5.04,535,98.58568667800996,North America,17-03-2024,0.6262484654228188,5.042034198309468,157.42263992846466,5.6682826637322865
U10548,33,Female,High School,Unemployed,Manager,1400.78,1249.94,29977.91,No,,0.0,0,0.0,0.0,0.0,541,21.40086951555562,Africa,27-03-2022,0.8923171375947687,0.0,23.983479207001935,0.8923171375947687
